,Age,Weight,Duration,Heart_Rate,Body_Temp,Calories
9220,41,88.0,7.0,86.0,39.5,26.0
9222,30,77.0,29.0,113.0,40.8,194.0
9223,22,60.0,20.0,98.0,40.4,103.0
9224,22,63.0,29.0,110.0,41.2,186.0
9225,27,73.0,16.0,100.0,40.3,77.0
9226,52,84.0,24.0,105.0,40.6,168.0
9227,24,80.0,13.0,100.0,39.8,62.0
9228,26,63.0,10.0,89.0,39.3,42.0
9229,55,81.0,4.0,93.0,38.8,21.0
9230,27,75.0,5.0,76.0,39.4,6.0
9231,79,81.0,6.0,101.0,39.1,46.0
9232,48,83.0,16.0,94.0,40.0,82.0
9233,28,54.0,21.0,104.0,40.7,126.0
9234,27,64.0,8.0,89.0,39.6,34.0
9235,36,76.0,29.0,107.0,41.1,184.0
9236,25,62.0,16.0,91.0,40.2,71.0
9237,55,53.0,22.0,98.0,41.0,129.0
9238,48,101.0,11.0,95.0,40.0,62.0
9239,61,50.0,15.0,80.0,40.2,61.0
9240,23,78.0,7.0,95.0,39.8,28.0
9241,54,60.0,28.0,114.0,41.0,208.0
9242,70,92.0,3.0,76.0,38.8,11.0
9243,26,52.0,21.0,94.0,40.5,103.0
9244,25,94.0,5.0,90.0,39.5,18.0
9245,36,57.0,13.0,89.0,40.2,58.0
9246,40,79.0,10.0,91.0,39.8,42.0
9247,76,78.0,15.0,104.0,40.0,118.0
9248,72,74.0,27.0,101.0,41.3,167.0
9249,41,89.0,27.0,108.0,41.0,189.0
9250,68,88.0,4.0,87.0,39.1,21.0
9251,56,88.0,8.0,96.0,39.3,47.0
9252,71,60.0,16.0,91.0,40.3,85.0
9253,20,72.0,8.0,79.0,39.5,23.0
9254,23,80.0,17.0,97.0,40.1,73.0
9255,42,96.0,11.0,84.0,40.1,40.0
9256,75,84.0,26.0,109.0,40.9,226.0
9257,50,75.0,20.0,106.0,40.7,137.0
9258,72,76.0,28.0,102.0,40.4,205.0
9259,51,62.0,11.0,82.0,39.8,43.0
9260,77,58.0,14.0,87.0,40.2,70.0
9261,78,62.0,19.0,94.0,40.2,108.0
9262,26,61.0,19.0,101.0,40.6,105.0
9263,48,56.0,8.0,88.0,39.2,37.0
9264,30,53.0,16.0,101.0,40.5,92.0
9265,56,62.0,23.0,109.0,40.5,159.0
9266,65,61.0,11.0,101.0,40.0,69.0
9267,44,71.0,30.0,108.0,41.0,194.0
9268,56,66.0,2.0,80.0,38.2,8.0
9269,26,94.0,11.0,90.0,40.1,41.0
9270,24,75.0,17.0,101.0,40.2,82.0
9271,66,71.0,17.0,101.0,40.4,104.0
9272,45,72.0,18.0,100.0,40.3,101.0
9273,32,97.0,27.0,111.0,40.9,195.0
9274,21,55.0,30.0,106.0,40.8,182.0
9275,39,62.0,25.0,111.0,40.8,171.0
9276,40,94.0,9.0,83.0,39.7,30.0
9277,41,102.0,20.0,93.0,40.3,101.0
9278,20,77.0,8.0,96.0,39.8,31.0
9279,62,80.0,6.0,88.0,38.9,27.0
9280,36,83.0,24.0,101.0,40.9,134.0
9281,28,77.0,20.0,103.0,40.5,108.0
9282,28,88.0,4.0,80.0,38.8,9.0
9283,41,91.0,14.0,95.0,40.0,71.0
9284,35,66.0,8.0,99.0,39.8,43.0
9285,50,103.0,3.0,85.0,38.6,13.0
9286,21,68.0,21.0,97.0,40.6,104.0
9287,71,85.0,8.0,87.0,39.8,42.0
9288,31,74.0,25.0,100.0,40.6,125.0
9289,27,79.0,10.0,85.0,39.8,36.0
9290,38,68.0,17.0,97.0,40.2,89.0
9291,66,75.0,30.0,113.0,41.1,220.0
9292,71,58.0,18.0,98.0,40.5,109.0
9293,24,76.0,16.0,95.0,40.2,63.0
9294,32,96.0,27.0,105.0,40.7,170.0
9295,42,64.0,6.0,83.0,39.1,23.0
9296,76,86.0,28.0,112.0,40.8,259.0
9297,25,63.0,17.0,97.0,40.2,86.0
9298,28,53.0,13.0,98.0,40.1,70.0
9299,30,83.0,6.0,74.0,39.5,7.0
9300,26,64.0,4.0,84.0,38.8,15.0
9301,26,66.0,16.0,88.0,40.1,44.0
9302,27,82.0,29.0,109.0,40.7,178.0
9303,21,89.0,4.0,80.0,38.6,7.0
9304,63,82.0,11.0,90.0,40.1,57.0
9305,21,69.0,14.0,98.0,40.3,70.0
9306,42,67.0,10.0,94.0,39.6,50.0
9307,65,52.0,25.0,107.0,40.4,175.0
9308,76,65.0,20.0,95.0,40.5,124.0
9309,33,94.0,11.0,83.0,39.8,33.0
9310,40,61.0,10.0,89.0,40.2,45.0
9311,51,74.0,26.0,109.0,40.6,190.0
9312,23,85.0,26.0,105.0,40.8,146.0
9313,28,77.0,22.0,103.0,40.6,123.0
9314,20,84.0,27.0,107.0,40.3,155.0
9315,63,63.0,9.0,99.0,39.9,54.0
9316,26,95.0,29.0,109.0,40.7,191.0
9317,32,57.0,23.0,101.0,40.6,131.0
9318,58,94.0,24.0,98.0,40.5,154.0
9319,21,53.0,26.0,104.0,40.8,153.0
9320,23,64.0,28.0,117.0,40.8,200.0
9321,26,70.0,28.0,101.0,41.3,152.0
9322,35,72.0,25.0,100.0,40.5,129.0
9323,61,91.0,26.0,105.0,40.7,197.0
9324,21,69.0,28.0,111.0,40.9,180.0
9325,23,87.0,9.0,76.0,39.8,12.0
9326,25,63.0,6.0,81.0,39.0,20.0
9327,32,84.0,22.0,100.0,40.7,116.0
9328,23,60.0,18.0,97.0,40.6,91.0
9329,54,99.0,16.0,99.0,40.5,104.0
9330,21,70.0,17.0,96.0,40.4,65.0
9331,21,94.0,3.0,80.0,38.8,6.0
9332,36,86.0,14.0,96.0,40.4,69.0
9333,23,57.0,21.0,104.0,40.3,123.0
9334,70,64.0,15.0,99.0,40.0,91.0
9335,24,74.0,16.0,102.0,40.3,79.0
9336,66,63.0,8.0,96.0,40.1,45.0
9337,46,59.0,8.0,90.0,39.3,38.0
9338,68,70.0,28.0,101.0,41.3,173.0
9339,72,85.0,20.0,95.0,40.7,108.0
9340,22,83.0,19.0,109.0,40.3,116.0
9341,33,105.0,27.0,103.0,40.9,168.0
9342,29,69.0,24.0,110.0,41.0,151.0
9343,25,105.0,10.0,83.0,39.4,28.0
9344,59,54.0,15.0,99.0,40.2,87.0
9345,55,63.0,11.0,89.0,40.0,52.0
9346,35,91.0,22.0,104.0,40.5,136.0
9347,26,50.0,10.0,92.0,40.3,47.0
9348,55,67.0,30.0,110.0,40.9,208.0
9349,75,67.0,29.0,105.0,41.1,196.0
9350,41,80.0,25.0,107.0,40.6,155.0
9351,27,96.0,20.0,108.0,40.6,130.0
9352,55,69.0,30.0,117.0,41.2,230.0
9353,73,93.0,7.0,98.0,39.5,50.0
9354,68,98.0,28.0,106.0,40.8,230.0
9355,59,84.0,16.0,94.0,40.0,81.0
9356,32,91.0,24.0,117.0,40.4,192.0
9357,47,83.0,18.0,103.0,40.6,116.0
9358,41,86.0,21.0,103.0,40.8,130.0
9359,25,66.0,11.0,92.0,39.8,49.0
9360,29,103.0,7.0,83.0,39.7,21.0
9361,35,63.0,24.0,108.0,41.0,154.0
9362,26,66.0,4.0,82.0,38.6,14.0
9363,31,62.0,4.0,76.0,38.9,12.0
9364,53,85.0,13.0,94.0,40.0,70.0
9365,27,93.0,18.0,99.0,40.3,91.0
9366,29,83.0,20.0,98.0,40.5,96.0
9367,42,66.0,8.0,87.0,39.5,34.0
9368,56,89.0,21.0,95.0,40.7,121.0
9369,30,76.0,8.0,81.0,39.9,17.0
9370,42,95.0,18.0,94.0,40.4,91.0
9371,53,66.0,3.0,80.0,38.8,11.0
9372,23,77.0,13.0,106.0,40.2,73.0
9373,58,59.0,5.0,83.0,39.4,21.0
9374,37,85.0,26.0,103.0,40.5,156.0
9375,39,89.0,27.0,108.0,40.7,187.0
9376,75,73.0,16.0,95.0,40.1,102.0
9377,26,84.0,15.0,92.0,40.2,57.0
9378,67,86.0,2.0,81.0,38.2,8.0
9379,71,64.0,11.0,85.0,39.7,50.0
9380,72,63.0,4.0,83.0,39.1,18.0
9381,43,62.0,17.0,95.0,40.7,88.0
9382,26,67.0,29.0,93.0,41.2,134.0
9383,47,93.0,25.0,94.0,40.9,132.0
9384,28,98.0,28.0,108.0,40.3,184.0
9385,43,54.0,19.0,95.0,40.5,101.0
9386,28,87.0,11.0,91.0,39.8,42.0
9387,67,68.0,20.0,92.0,40.2,104.0
9388,30,47.0,29.0,105.0,40.5,181.0
9389,35,86.0,28.0,110.0,40.4,195.0
9390,23,65.0,26.0,107.0,40.7,158.0
9391,33,59.0,20.0,96.0,40.5,103.0
9392,62,79.0,12.0,96.0,39.9,72.0
9393,62,87.0,11.0,93.0,40.1,63.0
9394,44,67.0,17.0,90.0,40.2,78.0
9395,28,59.0,14.0,92.0,40.5,65.0
9396,29,68.0,18.0,95.0,40.2,87.0
9397,33,92.0,26.0,103.0,40.8,154.0
9398,50,78.0,10.0,92.0,39.8,48.0
9399,64,54.0,10.0,88.0,39.7,49.0
9400,31,73.0,19.0,93.0,40.6,88.0
9401,58,43.0,26.0,113.0,40.6,199.0
9402,21,63.0,6.0,81.0,39.2,20.0
9403,27,56.0,10.0,84.0,39.5,38.0
9404,41,71.0,23.0,111.0,40.6,155.0
9405,45,74.0,28.0,105.0,40.9,180.0
9406,61,55.0,8.0,91.0,39.7,41.0
9407,34,84.0,16.0,90.0,40.0,62.0
9408,31,65.0,15.0,95.0,39.8,74.0
9409,26,94.0,12.0,96.0,40.1,55.0
9410,37,89.0,17.0,105.0,40.3,108.0
9411,48,81.0,14.0,99.0,40.2,82.0
9412,23,71.0,18.0,102.0,40.6,98.0
9413,33,75.0,5.0,81.0,39.4,17.0
9414,39,63.0,2.0,77.0,38.4,6.0
9415,79,90.0,27.0,114.0,40.7,264.0
9416,26,45.0,6.0,91.0,38.9,28.0
9417,20,56.0,6.0,90.0,39.2,26.0
9418,42,60.0,22.0,102.0,40.4,131.0
9419,27,55.0,15.0,93.0,39.9,72.0
9420,27,63.0,13.0,93.0,40.1,61.0
9421,38,75.0,26.0,101.0,40.6,143.0
9422,52,70.0,25.0,111.0,40.8,174.0
9423,42,96.0,7.0,90.0,39.3,32.0
9424,31,70.0,3.0,89.0,38.8,10.0
9426,29,72.0,13.0,95.0,40.2,62.0
9427,73,57.0,7.0,87.0,39.0,35.0
9428,20,91.0,21.0,97.0,40.8,92.0
9429,43,79.0,24.0,102.0,41.1,144.0
9430,58,67.0,6.0,82.0,39.4,24.0
9431,41,60.0,24.0,105.0,40.7,150.0
9432,26,56.0,19.0,97.0,40.6,98.0
9433,45,72.0,13.0,106.0,40.1,81.0
9434,68,90.0,12.0,87.0,40.3,62.0
9435,30,86.0,9.0,87.0,39.7,29.0
9436,73,82.0,27.0,107.0,41.3,223.0
9437,79,75.0,8.0,89.0,39.6,45.0
9438,43,69.0,3.0,84.0,38.8,12.0
9439,31,94.0,16.0,90.0,40.4,63.0
9440,73,57.0,6.0,90.0,39.3,32.0
9441,32,74.0,4.0,81.0,38.9,9.0
9442,65,79.0,6.0,85.0,39.1,27.0
9443,28,65.0,18.0,99.0,40.3,96.0
9444,65,91.0,8.0,87.0,40.0,40.0
9445,32,57.0,16.0,91.0,40.1,74.0
9446,77,75.0,11.0,95.0,39.9,62.0
9447,62,98.0,3.0,89.0,38.3,16.0
9448,35,74.0,26.0,116.0,40.7,185.0
9449,28,86.0,13.0,92.0,40.2,51.0
9450,40,74.0,4.0,87.0,38.9,14.0
9451,36,85.0,20.0,105.0,40.7,125.0
9452,35,65.0,14.0,91.0,40.2,64.0
9453,72,64.0,27.0,113.0,40.8,205.0
9454,34,68.0,30.0,105.0,40.7,180.0
9455,64,102.0,27.0,107.0,40.6,223.0
9456,29,78.0,14.0,103.0,40.5,76.0
9457,45,64.0,21.0,102.0,40.7,125.0
9458,43,63.0,11.0,90.0,40.0,51.0
9459,55,62.0,23.0,102.0,40.5,141.0
9460,28,82.0,30.0,111.0,41.0,201.0
9461,44,92.0,15.0,92.0,40.1,72.0
9462,67,93.0,7.0,71.0,39.4,19.0
9463,43,54.0,24.0,108.0,40.9,160.0
9464,47,79.0,7.0,86.0,39.5,28.0
9465,31,65.0,9.0,93.0,39.8,42.0
9466,68,65.0,11.0,97.0,39.7,64.0
9467,34,67.0,20.0,95.0,40.2,99.0
9468,27,64.0,2.0,89.0,38.2,8.0
9469,27,78.0,9.0,86.0,39.6,25.0
9470,42,92.0,22.0,99.0,40.6,127.0
9471,74,46.0,29.0,108.0,40.9,213.0
9472,25,80.0,26.0,110.0,40.8,162.0
9473,34,75.0,18.0,95.0,40.0,87.0
9474,34,67.0,27.0,109.0,41.3,174.0
9475,29,93.0,15.0,92.0,40.1,62.0
9476,35,62.0,10.0,101.0,39.9,57.0
9477,33,74.0,30.0,107.0,41.2,184.0
9478,38,59.0,11.0,85.0,40.0,45.0
9479,46,76.0,10.0,83.0,39.9,32.0
9480,73,109.0,10.0,87.0,40.0,58.0
9481,32,74.0,25.0,105.0,40.8,147.0
9482,28,96.0,11.0,84.0,39.9,32.0
9483,20,86.0,16.0,90.0,40.3,52.0
9484,68,57.0,22.0,92.0,40.9,118.0
9485,68,63.0,21.0,98.0,40.4,125.0
9486,33,91.0,25.0,99.0,40.8,133.0
9487,60,59.0,23.0,106.0,40.7,154.0
9488,38,97.0,10.0,89.0,39.8,42.0
9489,61,83.0,28.0,106.0,40.6,211.0
9490,47,67.0,6.0,80.0,39.1,22.0
9491,58,66.0,22.0,98.0,40.9,128.0
9492,35,104.0,22.0,107.0,40.6,152.0
9493,31,68.0,27.0,103.0,40.8,155.0
9494,23,95.0,5.0,85.0,38.8,14.0
9495,78,64.0,20.0,102.0,40.3,131.0
9496,79,77.0,7.0,92.0,39.3,43.0
9497,62,75.0,27.0,106.0,40.9,200.0
9498,21,91.0,11.0,88.0,39.8,40.0
9499,74,79.0,9.0,101.0,39.4,66.0
9500,25,86.0,26.0,95.0,40.5,110.0
9501,77,89.0,15.0,89.0,40.0,88.0
9502,32,72.0,11.0,90.0,39.8,48.0
9503,44,79.0,17.0,94.0,40.3,82.0
9504,78,79.0,15.0,105.0,40.1,122.0
9505,30,62.0,21.0,106.0,40.4,118.0
9506,45,87.0,4.0,83.0,38.9,14.0
9507,20,69.0,25.0,106.0,40.6,147.0
9508,35,54.0,15.0,97.0,40.2,81.0
9509,31,66.0,26.0,112.0,40.4,175.0
9510,48,55.0,19.0,91.0,40.3,94.0
9511,38,68.0,2.0,91.0,38.0,9.0
9512,74,54.0,13.0,97.0,39.9,79.0
9513,47,69.0,19.0,100.0,40.4,108.0
9514,70,71.0,12.0,91.0,39.9,61.0
9515,39,82.0,5.0,80.0,39.2,13.0
9516,21,65.0,2.0,88.0,38.3,8.0
9517,78,100.0,2.0,91.0,38.6,13.0
9518,49,49.0,19.0,91.0,40.6,96.0
9519,56,95.0,26.0,108.0,40.9,205.0
9520,40,57.0,23.0,104.0,40.7,142.0
9521,55,53.0,12.0,95.0,39.7,66.0
9522,26,88.0,25.0,103.0,40.6,138.0
9523,37,57.0,18.0,97.0,40.3,97.0
9524,22,48.0,27.0,111.0,40.9,181.0
9525,40,59.0,29.0,121.0,41.1,231.0
9526,41,76.0,30.0,102.0,41.1,175.0
9527,37,67.0,29.0,109.0,41.1,189.0
9528,42,87.0,30.0,110.0,40.7,220.0
9529,33,81.0,12.0,96.0,39.9,56.0
9530,38,91.0,26.0,113.0,40.8,199.0
9531,35,57.0,25.0,102.0,40.6,147.0
9532,31,60.0,12.0,92.0,39.6,56.0
9533,34,86.0,25.0,101.0,41.3,139.0
9534,22,91.0,29.0,100.0,40.9,143.0
9535,26,84.0,15.0,92.0,40.3,57.0
9536,25,76.0,13.0,87.0,40.0,50.0
9537,38,102.0,17.0,92.0,40.4,81.0
9538,29,97.0,7.0,85.0,39.3,22.0
9539,58,86.0,16.0,101.0,40.5,107.0
9540,50,90.0,16.0,99.0,40.1,98.0
9541,39,101.0,16.0,106.0,40.3,110.0
9542,52,111.0,4.0,90.0,39.1,21.0
9543,25,95.0,12.0,99.0,40.0,60.0
9544,38,102.0,18.0,104.0,40.2,118.0
9545,54,70.0,28.0,101.0,41.0,166.0
9546,34,94.0,4.0,85.0,38.8,13.0
9547,40,91.0,22.0,105.0,40.9,144.0
9548,21,95.0,13.0,90.0,39.9,45.0
9551,36,60.0,17.0,100.0,40.2,96.0
9552,68,90.0,11.0,100.0,39.6,78.0
9553,54,78.0,29.0,108.0,40.9,215.0
9554,28,97.0,11.0,91.0,39.7,44.0
9555,29,102.0,21.0,102.0,40.3,122.0
9556,25,81.0,10.0,86.0,39.9,36.0
9557,26,81.0,12.0,88.0,40.3,37.0
9558,56,77.0,9.0,103.0,39.5,55.0
9559,67,58.0,9.0,92.0,39.4,48.0
9560,31,75.0,27.0,104.0,40.9,155.0
9561,39,79.0,10.0,93.0,40.1,44.0
9562,44,67.0,9.0,91.0,39.7,42.0
9563,32,72.0,9.0,86.0,39.5,26.0
9564,22,91.0,23.0,99.0,41.0,110.0
9565,28,69.0,2.0,84.0,38.2,5.0
9566,28,47.0,13.0,95.0,40.2,67.0
9567,71,88.0,5.0,75.0,38.9,17.0
9568,79,91.0,12.0,94.0,40.0,81.0
9569,26,62.0,10.0,86.0,40.0,39.0
9570,72,91.0,12.0,83.0,40.2,57.0
9571,46,91.0,7.0,77.0,39.6,18.0
9572,41,58.0,13.0,89.0,40.2,59.0
9573,51,71.0,16.0,100.0,40.3,92.0
9574,31,86.0,21.0,110.0,40.7,142.0
9575,24,86.0,17.0,98.0,40.7,79.0
9576,26,72.0,28.0,104.0,40.5,160.0
9577,51,69.0,23.0,105.0,40.4,145.0
9578,73,68.0,17.0,92.0,40.2,90.0
9579,59,86.0,26.0,101.0,40.8,176.0
9580,67,67.0,10.0,78.0,39.6,33.0
9581,47,70.0,8.0,93.0,39.6,39.0
9582,44,72.0,8.0,94.0,39.8,40.0
9583,38,88.0,5.0,86.0,38.8,18.0
9584,27,59.0,4.0,86.0,39.1,16.0
9585,57,78.0,4.0,77.0,38.8,11.0
9586,32,66.0,7.0,79.0,39.4,23.0
9587,52,90.0,5.0,80.0,38.7,17.0
9588,39,58.0,24.0,105.0,40.5,150.0
9589,56,108.0,28.0,106.0,40.6,220.0
9590,40,71.0,26.0,107.0,40.8,164.0
9591,45,76.0,23.0,96.0,40.4,118.0
9592,49,86.0,18.0,97.0,40.1,102.0
9593,50,60.0,7.0,91.0,39.4,34.0
9594,69,68.0,5.0,85.0,39.2,22.0
9595,53,91.0,27.0,98.0,40.8,165.0
9596,52,58.0,4.0,89.0,39.1,19.0
9597,29,50.0,17.0,96.0,40.2,89.0
9598,55,65.0,15.0,96.0,40.1,82.0
9599,69,86.0,15.0,92.0,40.1,88.0
9600,43,84.0,15.0,80.0,40.1,42.0
9601,47,89.0,9.0,88.0,39.8,39.0
9602,36,72.0,9.0,87.0,39.8,29.0
9603,30,61.0,5.0,79.0,38.8,16.0
9604,23,82.0,17.0,98.0,40.2,76.0
9605,35,100.0,18.0,100.0,40.3,104.0
9606,23,81.0,10.0,89.0,39.6,31.0
9607,64,70.0,24.0,104.0,40.5,154.0
9608,21,81.0,20.0,97.0,40.8,84.0
9609,63,58.0,12.0,98.0,40.0,71.0
9610,27,56.0,24.0,104.0,40.4,143.0
9611,22,70.0,23.0,95.0,40.6,108.0
9612,59,87.0,26.0,114.0,40.8,227.0
9613,20,92.0,7.0,92.0,39.9,26.0
9614,33,84.0,18.0,103.0,40.7,104.0
9615,69,82.0,23.0,109.0,40.5,158.0
9616,23,79.0,13.0,98.0,40.2,58.0
9617,48,52.0,14.0,92.0,39.9,71.0
9618,56,71.0,7.0,83.0,38.8,28.0
9619,33,88.0,15.0,92.0,40.2,63.0
9620,32,59.0,7.0,90.0,39.9,31.0
9621,69,93.0,10.0,92.0,39.9,60.0
9622,44,85.0,17.0,97.0,40.5,92.0
9623,55,101.0,16.0,96.0,40.3,98.0
9625,45,72.0,3.0,85.0,38.4,12.0
9626,79,56.0,5.0,89.0,39.3,26.0
9627,24,91.0,5.0,90.0,39.3,18.0
9628,31,66.0,27.0,118.0,40.8,204.0
9629,55,76.0,19.0,102.0,40.4,113.0
9630,60,54.0,16.0,99.0,40.5,96.0
9631,51,83.0,23.0,90.0,40.4,104.0
9633,53,58.0,30.0,111.0,40.8,214.0
9634,36,78.0,30.0,114.0,40.6,223.0
9635,48,68.0,23.0,96.0,40.9,122.0
9636,76,103.0,8.0,86.0,39.5,46.0
9637,43,92.0,23.0,102.0,40.7,144.0
9638,21,53.0,6.0,89.0,39.5,26.0
9639,26,87.0,15.0,96.0,40.2,67.0
9640,66,76.0,11.0,93.0,39.7,57.0
9641,59,73.0,6.0,82.0,39.2,24.0
9642,20,69.0,2.0,83.0,38.4,4.0
9643,39,53.0,17.0,103.0,40.2,104.0
9644,28,48.0,6.0,91.0,39.4,28.0
9645,37,90.0,11.0,80.0,40.0,29.0
9646,24,63.0,2.0,77.0,38.5,6.0
9647,43,85.0,28.0,109.0,40.8,201.0
9648,49,93.0,25.0,105.0,40.7,176.0
9649,41,79.0,7.0,82.0,39.3,20.0
9650,38,53.0,2.0,79.0,38.4,7.0
9651,25,78.0,24.0,102.0,40.8,122.0
9652,34,62.0,4.0,78.0,38.9,13.0
9653,71,76.0,13.0,89.0,40.3,63.0
9654,47,58.0,11.0,85.0,39.9,47.0
9655,25,61.0,2.0,75.0,38.2,5.0
9656,46,98.0,14.0,100.0,40.3,87.0
9657,27,67.0,19.0,109.0,40.3,120.0
9658,25,94.0,28.0,102.0,40.4,153.0
9659,69,65.0,7.0,91.0,39.4,36.0
9660,71,57.0,21.0,103.0,40.5,139.0
9661,21,89.0,6.0,87.0,39.2,17.0
9662,26,89.0,29.0,111.0,40.9,196.0
9663,78,67.0,25.0,108.0,40.5,178.0
9664,53,91.0,20.0,103.0,40.5,138.0
9665,22,92.0,27.0,113.0,40.7,187.0
9666,20,61.0,2.0,86.0,38.4,8.0
9667,50,83.0,11.0,96.0,39.8,61.0
9668,51,80.0,24.0,108.0,40.6,155.0
9669,35,61.0,27.0,113.0,40.7,189.0
9670,20,66.0,14.0,91.0,39.9,60.0
9671,73,77.0,8.0,85.0,39.6,39.0
9672,53,98.0,16.0,94.0,40.2,91.0
9673,44,84.0,18.0,99.0,40.5,103.0
9674,56,60.0,29.0,104.0,40.8,186.0
9675,33,67.0,2.0,84.0,38.5,8.0
9676,43,77.0,20.0,101.0,40.5,116.0
9677,73,95.0,5.0,96.0,39.2,34.0
9678,41,77.0,6.0,78.0,39.1,13.0
9679,38,92.0,11.0,94.0,39.9,53.0
9680,23,87.0,26.0,110.0,40.5,167.0
9681,57,78.0,2.0,84.0,38.1,8.0
9682,63,85.0,28.0,110.0,40.9,232.0
9683,57,56.0,15.0,100.0,40.3,91.0
9684,62,66.0,28.0,107.0,40.7,189.0
9685,52,67.0,1.0,82.0,38.1,4.0
9686,22,88.0,18.0,92.0,40.0,66.0
9687,62,53.0,15.0,94.0,40.3,83.0
9688,21,88.0,29.0,114.0,40.9,201.0
9689,44,77.0,8.0,91.0,39.0,37.0
9690,78,99.0,9.0,89.0,39.5,55.0
9691,75,77.0,14.0,92.0,40.3,73.0
9692,33,88.0,23.0,100.0,40.6,124.0
9694,42,101.0,7.0,82.0,39.5,24.0
9695,46,62.0,26.0,103.0,41.1,158.0
9696,24,61.0,21.0,103.0,40.7,120.0
9697,24,106.0,8.0,96.0,39.7,38.0
9698,53,68.0,7.0,96.0,39.3,38.0
9699,24,66.0,13.0,87.0,40.2,33.0
9700,36,86.0,23.0,108.0,40.6,154.0
9701,41,53.0,23.0,100.0,40.3,134.0
9702,21,54.0,19.0,84.0,40.4,71.0
9703,24,63.0,8.0,103.0,39.5,46.0
9704,29,79.0,8.0,79.0,39.8,15.0
9705,61,61.0,15.0,90.0,40.2,75.0
9706,26,89.0,22.0,103.0,40.7,122.0
9707,47,90.0,11.0,91.0,39.6,52.0
9708,79,57.0,24.0,104.0,40.3,165.0
9709,20,86.0,3.0,87.0,38.6,8.0
9710,32,71.0,9.0,83.0,39.6,22.0
9711,23,79.0,22.0,107.0,40.7,127.0
9712,29,75.0,9.0,93.0,39.9,35.0
9713,63,101.0,9.0,95.0,39.5,57.0
9714,26,77.0,15.0,98.0,39.8,68.0
9715,45,94.0,22.0,100.0,40.5,134.0
9716,63,91.0,5.0,86.0,39.1,24.0
9717,38,106.0,21.0,106.0,40.9,146.0
9718,72,90.0,4.0,85.0,38.9,20.0
9719,38,85.0,11.0,92.0,39.8,48.0
9720,39,61.0,4.0,85.0,38.9,16.0
9721,24,81.0,12.0,91.0,40.1,42.0
9722,34,61.0,12.0,85.0,39.9,48.0
9723,31,54.0,4.0,86.0,39.1,16.0
9724,28,58.0,27.0,105.0,40.7,163.0
9725,21,77.0,2.0,87.0,38.8,5.0
9726,38,87.0,28.0,99.0,41.1,153.0
9727,20,78.0,17.0,98.0,40.1,83.0
9728,25,67.0,30.0,109.0,40.8,178.0
9729,56,104.0,5.0,82.0,39.2,21.0
9730,72,77.0,9.0,89.0,39.6,48.0
9731,53,83.0,14.0,99.0,39.7,85.0
9732,32,86.0,8.0,84.0,39.7,23.0
9733,42,89.0,28.0,108.0,40.7,198.0
9734,55,63.0,25.0,103.0,40.7,156.0
9735,42,78.0,20.0,95.0,40.6,97.0
9736,79,51.0,24.0,110.0,41.0,182.0
9738,38,74.0,3.0,82.0,38.8,11.0
9739,27,65.0,12.0,84.0,39.9,44.0
9740,75,72.0,24.0,100.0,40.7,148.0
9741,35,100.0,30.0,103.0,41.0,186.0
9742,47,51.0,24.0,106.0,40.3,158.0
9743,55,83.0,22.0,100.0,40.7,140.0
9744,61,88.0,21.0,101.0,40.7,145.0
9745,25,60.0,4.0,84.0,38.9,15.0
9746,71,81.0,20.0,98.0,40.7,136.0
9747,22,55.0,24.0,100.0,40.2,131.0
9748,75,72.0,28.0,105.0,40.7,187.0
9749,35,72.0,23.0,108.0,40.9,145.0
9750,67,64.0,6.0,95.0,39.2,34.0
9751,69,73.0,19.0,103.0,40.2,121.0
9752,21,89.0,21.0,102.0,40.4,108.0
9753,79,50.0,14.0,86.0,40.1,70.0
9754,31,56.0,25.0,104.0,40.5,150.0
9756,36,93.0,29.0,111.0,41.0,212.0
9757,33,60.0,20.0,94.0,40.5,99.0
9758,33,64.0,3.0,81.0,38.7,10.0
9759,29,61.0,13.0,99.0,39.9,70.0
9760,26,58.0,7.0,85.0,39.8,27.0
9761,23,89.0,14.0,99.0,40.0,67.0
9762,21,62.0,5.0,81.0,39.4,17.0
9763,61,66.0,6.0,76.0,39.1,21.0
9764,29,97.0,27.0,107.0,40.7,174.0
9765,27,56.0,20.0,100.0,40.1,110.0
9766,70,89.0,26.0,112.0,40.6,234.0
9767,43,92.0,15.0,97.0,40.3,83.0
9768,34,95.0,17.0,91.0,40.2,72.0
9769,21,61.0,15.0,94.0,40.5,71.0
9770,35,91.0,6.0,83.0,39.1,18.0
9771,60,77.0,5.0,92.0,39.2,25.0
9772,25,75.0,18.0,104.0,40.3,96.0
9773,53,86.0,12.0,91.0,40.1,60.0
9774,34,80.0,26.0,107.0,40.7,165.0
9775,25,57.0,5.0,85.0,38.9,19.0
9776,27,64.0,25.0,108.0,41.0,157.0
9777,20,55.0,10.0,82.0,39.7,35.0
9778,21,68.0,5.0,85.0,39.0,18.0
9779,53,70.0,8.0,88.0,39.4,36.0
9780,79,60.0,17.0,98.0,40.6,105.0
9781,78,72.0,12.0,94.0,40.3,67.0
9782,72,86.0,25.0,98.0,40.6,173.0
9783,78,95.0,10.0,87.0,39.7,58.0
9784,39,50.0,15.0,91.0,40.1,73.0
9785,41,101.0,26.0,102.0,40.0,166.0
9786,38,111.0,24.0,109.0,40.7,180.0
